skill,recipe_key,recipe_name,unlock_at,difficulty,xp_multiplier,station,csv_path
skill_tailoring,recipe_wearable_cloth_legs_pilgrim_bob_t2_common,Pilgrim's Breeches II,6,12,1.7,,skill_tailoring\recipe_wearable_cloth_legs_pilgrim_bob_t2_common.csv
skill_tailoring,recipe_wearable_cloth_legs_pilgrim_bob_t3_common,Pilgrim's Breeches III,9,22,2.3,,skill_tailoring\recipe_wearable_cloth_legs_pilgrim_bob_t3_common.csv
skill_tailoring,recipe_wearable_cloth_legs_pilgrim_bob_t4_common,Pilgrim's Breeches IV,18,32,3.4,,skill_tailoring\recipe_wearable_cloth_legs_pilgrim_bob_t4_common.csv
skill_tailoring,recipe_wearable_cloth_chest_pilgrim_bol_t1_common,Pilgrim's Tunic,0,3,1.1,,skill_tailoring\recipe_wearable_cloth_chest_pilgrim_bol_t1_common.csv
skill_tailoring,recipe_wearable_cloth_chest_pilgrim_bol_t2_common,Pilgrim's Tunic II,5,11,1.6,,skill_tailoring\recipe_wearable_cloth_chest_pilgrim_bol_t2_common.csv
skill_tailoring,recipe_wearable_cloth_chest_pilgrim_bol_t3_common,Pilgrim's Tunic III,9,21,2.3,,skill_tailoring\recipe_wearable_cloth_chest_pilgrim_bol_t3_common.csv
skill_tailoring,recipe_wearable_cloth_chest_pilgrim_bol_t4_common,Pilgrim's Tunic IV,17,31,3.4,,skill_tailoring\recipe_wearable_cloth_chest_pilgrim_bol_t4_common.csv
skill_tailoring,recipe_wearable_cloth_feet_pilgrim_boj_t1_common,Pilgrim's Slippers,2,6,1.2,,skill_tailoring\recipe_wearable_cloth_feet_pilgrim_boj_t1_common.csv
skill_tailoring,recipe_wearable_cloth_feet_pilgrim_boj_t2_common,Pilgrim's Slippers II,6,14,1.7,,skill_tailoring\recipe_wearable_cloth_feet_pilgrim_boj_t2_common.csv
skill_tailoring,recipe_wearable_cloth_feet_pilgrim_boj_t3_common,Pilgrim's Slippers III,11,24,2.5,,skill_tailoring\recipe_wearable_cloth_feet_pilgrim_boj_t3_common.csv
skill_tailoring,recipe_wearable_cloth_feet_pilgrim_boj_t4_common,Pilgrim's Slippers IV,20,34,3.9,,skill_tailoring\recipe_wearable_cloth_feet_pilgrim_boj_t4_common.csv
skill_tailoring,recipe_wearable_cloth_head_pilgrim_boe_t1_common,Pilgrim's Hood,3,7,1.3,,skill_tailoring\recipe_wearable_cloth_head_pilgrim_boe_t1_common.csv
skill_tailoring,recipe_wearable_cloth_head_pilgrim_boe_t2_common,Pilgrim's Hood II,7,15,1.8,,skill_tailoring\recipe_wearable_cloth_head_pilgrim_boe_t2_common.csv
skill_tailoring,recipe_wearable_cloth_head_pilgrim_boe_t3_common,Pilgrim's Hood III,12,25,2.6,,skill_tailoring\recipe_wearable_cloth_head_pilgrim_boe_t3_common.csv
skill_tailoring,recipe_wearable_cloth_head_pilgrim_boe_t4_common,Pilgrim's Hood IV,20,35,3.9,,skill_tailoring\recipe_wearable_cloth_head_pilgrim_boe_t4_common.csv
skill_tailoring,recipe_wearable_cloth_chest_pilgrim_bol2_t1_uncommon,Pilgrim's Tunic,3,6,1.3,,skill_tailoring\recipe_wearable_cloth_chest_pilgrim_bol2_t1_uncommon.csv
skill_tailoring,recipe_wearable_cloth_chest_pilgrim_bol2_t2_uncommon,Pilgrim's Tunic II,6,14,2.3,,skill_tailoring\recipe_wearable_cloth_chest_pilgrim_bol2_t2_uncommon.csv
skill_tailoring,recipe_wearable_cloth_chest_pilgrim_bol2_t3_uncommon,Pilgrim's Tunic III,11,24,3.4,,skill_tailoring\recipe_wearable_cloth_chest_pilgrim_bol2_t3_uncommon.csv
skill_tailoring,recipe_wearable_cloth_chest_pilgrim_bol2_t4_uncommon,Pilgrim's Tunic IV,20,34,5.1,,skill_tailoring\recipe_wearable_cloth_chest_pilgrim_bol2_t4_uncommon.csv
skill_tailoring,recipe_wearable_cloth_chest_pilgrim_bol2_t2_rare,Pilgrim's Tunic II,0,17,5.4,,skill_tailoring\recipe_wearable_cloth_chest_pilgrim_bol2_t2_rare.csv
skill_tailoring,recipe_wearable_cloth_chest_pilgrim_bol2_t3_rare,Pilgrim's Tunic III,0,27,8.0,,skill_tailoring\recipe_wearable_cloth_chest_pilgrim_bol2_t3_rare.csv
skill_tailoring,recipe_wearable_cloth_chest_pilgrim_bol2_t4_rare,Pilgrim's Tunic IV,0,37,11.8,,skill_tailoring\recipe_wearable_cloth_chest_pilgrim_bol2_t4_rare.csv
skill_tailoring,recipe_wearable_cloth_feet_pilgrim_boj2_t1_uncommon,Pilgrim's Slippers,4,8,1.3,,skill_tailoring\recipe_wearable_cloth_feet_pilgrim_boj2_t1_uncommon.csv
skill_tailoring,recipe_wearable_cloth_feet_pilgrim_boj2_t2_uncommon,Pilgrim's Slippers II,7,17,2.5,,skill_tailoring\recipe_wearable_cloth_feet_pilgrim_boj2_t2_uncommon.csv
skill_tailoring,recipe_wearable_cloth_feet_pilgrim_boj2_t3_uncommon,Pilgrim's Slippers III,13,27,3.7,,skill_tailoring\recipe_wearable_cloth_feet_pilgrim_boj2_t3_uncommon.csv
skill_tailoring,recipe_wearable_cloth_feet_pilgrim_boj2_t4_uncommon,Pilgrim's Slippers IV,22,37,5.7,,skill_tailoring\recipe_wearable_cloth_feet_pilgrim_boj2_t4_uncommon.csv
skill_tailoring,recipe_wearable_cloth_feet_pilgrim_boj2_t2_rare,Pilgrim's Slippers II,0,20,5.8,,skill_tailoring\recipe_wearable_cloth_feet_pilgrim_boj2_t2_rare.csv
skill_tailoring,recipe_wearable_cloth_feet_pilgrim_boj2_t3_rare,Pilgrim's Slippers III,0,30,8.7,,skill_tailoring\recipe_wearable_cloth_feet_pilgrim_boj2_t3_rare.csv
skill_tailoring,recipe_wearable_cloth_feet_pilgrim_boj2_t4_rare,Pilgrim's Slippers IV,0,40,13.3,,skill_tailoring\recipe_wearable_cloth_feet_pilgrim_boj2_t4_rare.csv
skill_tailoring,recipe_wearable_cloth_head_shepherd_p_t1_common,Shepherd's Hairband of Quiet Gaze,4,8,1.3,,skill_tailoring\recipe_wearable_cloth_head_shepherd_p_t1_common.csv
skill_tailoring,recipe_wearable_cloth_head_shepherd_p_t2_common,Shepherd's Hairband of Quiet Gaze II,7,16,1.8,,skill_tailoring\recipe_wearable_cloth_head_shepherd_p_t2_common.csv
skill_tailoring,recipe_wearable_cloth_head_shepherd_p_t3_common,Shepherd's Hairband of Quiet Gaze III,13,26,2.7,,skill_tailoring\recipe_wearable_cloth_head_shepherd_p_t3_common.csv
skill_tailoring,recipe_wearable_cloth_head_shepherd_p_t4_common,Shepherd's Hairband of Quiet Gaze IV,21,36,4.0,,skill_tailoring\recipe_wearable_cloth_head_shepherd_p_t4_common.csv
skill_tailoring,recipe_wearable_cloth_head_shepherd_p_t2_uncommon,Shepherd's Hairband of Quiet Gaze II,8,19,2.7,,skill_tailoring\recipe_wearable_cloth_head_shepherd_p_t2_uncommon.csv
skill_tailoring,recipe_wearable_cloth_head_shepherd_p_t3_uncommon,Shepherd's Hairband of Quiet Gaze III,15,29,4.0,,skill_tailoring\recipe_wearable_cloth_head_shepherd_p_t3_uncommon.csv
skill_tailoring,recipe_wearable_cloth_head_shepherd_p_t4_uncommon,Shepherd's Hairband of Quiet Gaze IV,24,39,5.9,,skill_tailoring\recipe_wearable_cloth_head_shepherd_p_t4_uncommon.csv
skill_tailoring,recipe_wearable_cloth_head_shepherd_p_t2_rare,Shepherd's Hairband of Quiet Gaze II,0,22,6.3,,skill_tailoring\recipe_wearable_cloth_head_shepherd_p_t2_rare.csv
skill_tailoring,recipe_wearable_cloth_head_shepherd_p_t3_rare,Shepherd's Hairband of Quiet Gaze III,0,32,9.4,,skill_tailoring\recipe_wearable_cloth_head_shepherd_p_t3_rare.csv
skill_tailoring,recipe_wearable_cloth_head_shepherd_p_t4_rare,Shepherd's Hairband of Quiet Gaze IV,0,42,13.8,,skill_tailoring\recipe_wearable_cloth_head_shepherd_p_t4_rare.csv
skill_tailoring,recipe_wearable_cloth_legs_magus_m_t2_common,Magus' Trousers of Entrancement II,6,13,1.8,,skill_tailoring\recipe_wearable_cloth_legs_magus_m_t2_common.csv
skill_tailoring,recipe_wearable_cloth_legs_magus_m_t3_common,Magus' Trousers of Entrancement III,10,23,2.4,,skill_tailoring\recipe_wearable_cloth_legs_magus_m_t3_common.csv
skill_tailoring,recipe_wearable_cloth_legs_magus_m_t4_common,Magus' Trousers of Entrancement IV,19,33,3.6,,skill_tailoring\recipe_wearable_cloth_legs_magus_m_t4_common.csv
skill_tailoring,recipe_wearable_cloth_legs_magus_m_t2_uncommon,Magus' Trousers of Entrancement II,7,16,2.6,,skill_tailoring\recipe_wearable_cloth_legs_magus_m_t2_uncommon.csv
skill_tailoring,recipe_wearable_cloth_legs_magus_m_t3_uncommon,Magus' Trousers of Entrancement III,13,26,3.5,,skill_tailoring\recipe_wearable_cloth_legs_magus_m_t3_uncommon.csv
skill_tailoring,recipe_wearable_cloth_legs_magus_m_t4_uncommon,Magus' Trousers of Entrancement IV,21,36,5.3,,skill_tailoring\recipe_wearable_cloth_legs_magus_m_t4_uncommon.csv
skill_tailoring,recipe_wearable_cloth_legs_magus_m_t2_rare,Magus' Trousers of Entrancement II,0,19,6.1,,skill_tailoring\recipe_wearable_cloth_legs_magus_m_t2_rare.csv
skill_tailoring,recipe_wearable_cloth_legs_magus_m_t3_rare,Magus' Trousers of Entrancement III,0,29,8.3,,skill_tailoring\recipe_wearable_cloth_legs_magus_m_t3_rare.csv
skill_tailoring,recipe_wearable_cloth_legs_magus_m_t4_rare,Magus' Trousers of Entrancement IV,0,39,12.3,,skill_tailoring\recipe_wearable_cloth_legs_magus_m_t4_rare.csv
skill_tailoring,recipe_wearable_cloth_legs_magus_am_t3_uncommon,Magus' Trousers of Dreambind III,13,26,3.5,,skill_tailoring\recipe_wearable_cloth_legs_magus_am_t3_uncommon.csv
skill_tailoring,recipe_wearable_cloth_legs_magus_am_t4_uncommon,Magus' Trousers of Dreambind IV,21,36,5.3,,skill_tailoring\recipe_wearable_cloth_legs_magus_am_t4_uncommon.csv
skill_tailoring,recipe_wearable_cloth_legs_magus_am_t2_rare,Magus' Trousers of Dreambind II,0,19,6.1,,skill_tailoring\recipe_wearable_cloth_legs_magus_am_t2_rare.csv
skill_tailoring,recipe_wearable_cloth_legs_magus_am_t3_rare,Magus' Trousers of Dreambind III,0,29,8.3,,skill_tailoring\recipe_wearable_cloth_legs_magus_am_t3_rare.csv
skill_tailoring,recipe_wearable_cloth_legs_magus_am_t4_rare,Magus' Trousers of Dreambind IV,0,39,12.3,,skill_tailoring\recipe_wearable_cloth_legs_magus_am_t4_rare.csv
skill_tailoring,recipe_wearable_cloth_legs_cleric_cg_t2_common,Cleric's Pantlet of the Hollow Seal II,6,13,1.8,,skill_tailoring\recipe_wearable_cloth_legs_cleric_cg_t2_common.csv
skill_tailoring,recipe_wearable_cloth_legs_cleric_cg_t3_common,Cleric's Pantlet of the Hollow Seal III,10,23,2.4,,skill_tailoring\recipe_wearable_cloth_legs_cleric_cg_t3_common.csv
skill_tailoring,recipe_wearable_cloth_legs_cleric_cg_t4_common,Cleric's Pantlet of the Hollow Seal IV,19,33,3.6,,skill_tailoring\recipe_wearable_cloth_legs_cleric_cg_t4_common.csv
skill_tailoring,recipe_wearable_cloth_legs_cleric_cg_t2_uncommon,Cleric's Pantlet of the Hollow Seal II,7,16,2.6,,skill_tailoring\recipe_wearable_cloth_legs_cleric_cg_t2_uncommon.csv
skill_tailoring,recipe_wearable_cloth_legs_cleric_cg_t3_uncommon,Cleric's Pantlet of the Hollow Seal III,13,26,3.5,,skill_tailoring\recipe_wearable_cloth_legs_cleric_cg_t3_uncommon.csv
skill_tailoring,recipe_wearable_cloth_legs_cleric_cg_t4_uncommon,Cleric's Pantlet of the Hollow Seal IV,21,36,5.3,,skill_tailoring\recipe_wearable_cloth_legs_cleric_cg_t4_uncommon.csv
skill_tailoring,recipe_wearable_cloth_legs_cleric_cg_t2_rare,Cleric's Pantlet of the Hollow Seal II,0,19,6.1,,skill_tailoring\recipe_wearable_cloth_legs_cleric_cg_t2_rare.csv
skill_tailoring,recipe_wearable_cloth_legs_cleric_cg_t3_rare,Cleric's Pantlet of the Hollow Seal III,0,29,8.3,,skill_tailoring\recipe_wearable_cloth_legs_cleric_cg_t3_rare.csv
skill_tailoring,recipe_wearable_cloth_legs_cleric_cg_t4_rare,Cleric's Pantlet of the Hollow Seal IV,0,39,12.3,,skill_tailoring\recipe_wearable_cloth_legs_cleric_cg_t4_rare.csv
skill_tailoring,recipe_wearable_cloth_head_cleric_cs_t2_common,Cleric's Cap of Absolution II,7,16,1.9,,skill_tailoring\recipe_wearable_cloth_head_cleric_cs_t2_common.csv
skill_tailoring,recipe_wearable_cloth_head_cleric_cs_t3_common,Cleric's Cap of Absolution III,13,26,2.8,,skill_tailoring\recipe_wearable_cloth_head_cleric_cs_t3_common.csv
skill_tailoring,recipe_wearable_cloth_head_cleric_cs_t4_common,Cleric's Cap of Absolution IV,21,36,4.2,,skill_tailoring\recipe_wearable_cloth_head_cleric_cs_t4_common.csv
skill_tailoring,recipe_wearable_cloth_head_cleric_cs_t2_uncommon,Cleric's Cap of Absolution II,8,19,2.8,,skill_tailoring\recipe_wearable_cloth_head_cleric_cs_t2_uncommon.csv
skill_tailoring,recipe_wearable_cloth_head_cleric_cs_t3_uncommon,Cleric's Cap of Absolution III,15,29,4.2,,skill_tailoring\recipe_wearable_cloth_head_cleric_cs_t3_uncommon.csv
skill_tailoring,recipe_wearable_cloth_head_cleric_cs_t4_uncommon,Cleric's Cap of Absolution IV,24,39,6.2,,skill_tailoring\recipe_wearable_cloth_head_cleric_cs_t4_uncommon.csv
skill_tailoring,recipe_wearable_cloth_head_cleric_cs_t2_rare,Cleric's Cap of Absolution II,0,22,6.6,,skill_tailoring\recipe_wearable_cloth_head_cleric_cs_t2_rare.csv
skill_tailoring,recipe_wearable_cloth_head_cleric_cs_t3_rare,Cleric's Cap of Absolution III,0,32,9.7,,skill_tailoring\recipe_wearable_cloth_head_cleric_cs_t3_rare.csv
skill_tailoring,recipe_wearable_cloth_head_cleric_cs_t4_rare,Cleric's Cap of Absolution IV,0,42,14.4,,skill_tailoring\recipe_wearable_cloth_head_cleric_cs_t4_rare.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_dp_t2_common,Cleric's Alb of Reflection II,6,12,1.6,,skill_tailoring\recipe_wearable_cloth_chest_cleric_dp_t2_common.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_dp_t3_common,Cleric's Alb of Reflection III,9,22,2.5,,skill_tailoring\recipe_wearable_cloth_chest_cleric_dp_t3_common.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_dp_t4_common,Cleric's Alb of Reflection IV,18,32,3.7,,skill_tailoring\recipe_wearable_cloth_chest_cleric_dp_t4_common.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_dp_t2_uncommon,Cleric's Alb of Reflection II,7,15,2.4,,skill_tailoring\recipe_wearable_cloth_chest_cleric_dp_t2_uncommon.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_dp_t3_uncommon,Cleric's Alb of Reflection III,12,25,3.7,,skill_tailoring\recipe_wearable_cloth_chest_cleric_dp_t3_uncommon.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_dp_t4_uncommon,Cleric's Alb of Reflection IV,20,35,5.5,,skill_tailoring\recipe_wearable_cloth_chest_cleric_dp_t4_uncommon.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_dp_t2_rare,Cleric's Alb of Reflection II,0,18,5.6,,skill_tailoring\recipe_wearable_cloth_chest_cleric_dp_t2_rare.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_dp_t3_rare,Cleric's Alb of Reflection III,0,28,8.6,,skill_tailoring\recipe_wearable_cloth_chest_cleric_dp_t3_rare.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_dp_t4_rare,Cleric's Alb of Reflection IV,0,38,12.8,,skill_tailoring\recipe_wearable_cloth_chest_cleric_dp_t4_rare.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_ct_t3_common,Cleric's Alb of Cleansing III,9,22,2.5,,skill_tailoring\recipe_wearable_cloth_chest_cleric_ct_t3_common.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_ct_t4_common,Cleric's Alb of Cleansing IV,18,32,3.7,,skill_tailoring\recipe_wearable_cloth_chest_cleric_ct_t4_common.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_ct_t3_uncommon,Cleric's Alb of Cleansing III,12,25,3.7,,skill_tailoring\recipe_wearable_cloth_chest_cleric_ct_t3_uncommon.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_ct_t4_uncommon,Cleric's Alb of Cleansing IV,20,35,5.5,,skill_tailoring\recipe_wearable_cloth_chest_cleric_ct_t4_uncommon.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_ct_t2_rare,Cleric's Alb of Cleansing II,0,18,5.6,,skill_tailoring\recipe_wearable_cloth_chest_cleric_ct_t2_rare.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_ct_t3_rare,Cleric's Alb of Cleansing III,0,28,8.6,,skill_tailoring\recipe_wearable_cloth_chest_cleric_ct_t3_rare.csv
skill_tailoring,recipe_wearable_cloth_chest_cleric_ct_t4_rare,Cleric's Alb of Cleansing IV,0,38,12.8,,skill_tailoring\recipe_wearable_cloth_chest_cleric_ct_t4_rare.csv
skill_tailoring,recipe_wearable_cloth_chest_shepherd_rm_t1_common,Shepherd's Smock of Blooming Fold,2,5,1.2,,skill_tailoring\recipe_wearable_cloth_chest_shepherd_rm_t1_common.csv
skill_tailoring,recipe_wearable_cloth_chest_shepherd_rm_t2_common,Shepherd's Smock of Blooming Fold II,6,12,1.6,,skill_tailoring\recipe_wearable_cloth_chest_shepherd_rm_t2_common.csv
skill_tailoring,recipe_wearable_cloth_chest_shepherd_rm_t3_common,Shepherd's Smock of Blooming Fold III,9,22,2.5,,skill_tailoring\recipe_wearable_cloth_chest_shepherd_rm_t3_common.csv
skill_tailoring,recipe_wearable_cloth_chest_shepherd_rm_t4_common,Shepherd's Smock of Blooming Fold IV,18,32,3.7,,skill_tailoring\recipe_wearable_cloth_chest_shepherd_rm_t4_common.csv
skill_tailoring,recipe_wearable_cloth_chest_shepherd_rm_t2_uncommon,Shepherd's Smock of Blooming Fold II,7,15,2.4,,skill_tailoring\recipe_wearable_cloth_chest_shepherd_rm_t2_uncommon.csv
skill_tailoring,recipe_wearable_cloth_chest_shepherd_rm_t3_uncommon,Shepherd's Smock of Blooming Fold III,12,25,3.7,,skill_tailoring\recipe_wearable_cloth_chest_shepherd_rm_t3_uncommon.csv
skill_tailoring,recipe_wearable_cloth_chest_shepherd_rm_t4_uncommon,Shepherd's Smock of Blooming Fold IV,20,35,5.5,,skill_tailoring\recipe_wearable_cloth_chest_shepherd_rm_t4_uncommon.csv
skill_tailoring,recipe_wearable_cloth_chest_shepherd_rm_t2_rare,Shepherd's Smock of Blooming Fold II,0,18,5.6,,skill_tailoring\recipe_wearable_cloth_chest_shepherd_rm_t2_rare.csv
skill_tailoring,recipe_wearable_cloth_chest_shepherd_rm_t3_rare,Shepherd's Smock of Blooming Fold III,0,28,8.6,,skill_tailoring\recipe_wearable_cloth_chest_shepherd_rm_t3_rare.csv
skill_tailoring,recipe_wearable_cloth_chest_shepherd_rm_t4_rare,Shepherd's Smock of Blooming Fold IV,0,38,12.8,,skill_tailoring\recipe_wearable_cloth_chest_shepherd_rm_t4_rare.csv
skill_tailoring,recipe_wearable_cloth_feet_shepherd_rd_t2_common,Shepherd's Steps of Rushing Wind II,7,15,1.8,,skill_tailoring\recipe_wearable_cloth_feet_shepherd_rd_t2_common.csv
skill_tailoring,recipe_wearable_cloth_feet_shepherd_rd_t3_common,Shepherd's Steps of Rushing Wind III,12,25,2.6,,skill_tailoring\recipe_wearable_cloth_feet_shepherd_rd_t3_common.csv
skill_tailoring,recipe_wearable_cloth_feet_shepherd_rd_t4_common,Shepherd's Steps of Rushing Wind IV,20,35,4.0,,skill_tailoring\recipe_wearable_cloth_feet_shepherd_rd_t4_common.csv
skill_tailoring,recipe_wearable_cloth_feet_shepherd_rd_t2_uncommon,Shepherd's Steps of Rushing Wind II,8,18,2.6,,skill_tailoring\recipe_wearable_cloth_feet_shepherd_rd_t2_uncommon.csv
skill_tailoring,recipe_wearable_cloth_feet_shepherd_rd_t3_uncommon,Shepherd's Steps of Rushing Wind III,14,28,3.8,,skill_tailoring\recipe_wearable_cloth_feet_shepherd_rd_t3_uncommon.csv
skill_tailoring,recipe_wearable_cloth_feet_shepherd_rd_t4_uncommon,Shepherd's Steps of Rushing Wind IV,23,38,5.9,,skill_tailoring\recipe_wearable_cloth_feet_shepherd_rd_t4_uncommon.csv
skill_tailoring,recipe_wearable_cloth_feet_shepherd_rd_t2_rare,Shepherd's Steps of Rushing Wind II,0,21,6.1,,skill_tailoring\recipe_wearable_cloth_feet_shepherd_rd_t2_rare.csv
skill_tailoring,recipe_wearable_cloth_feet_shepherd_rd_t3_rare,Shepherd's Steps of Rushing Wind III,0,31,9.0,,skill_tailoring\recipe_wearable_cloth_feet_shepherd_rd_t3_rare.csv
skill_tailoring,recipe_wearable_cloth_feet_shepherd_rd_t4_rare,Shepherd's Steps of Rushing Wind IV,0,41,13.8,,skill_tailoring\recipe_wearable_cloth_feet_shepherd_rd_t4_rare.csv
skill_tailoring,recipe_wearable_cloth_head_magus_cr_t3_common,Magus' Hat of Fractured Time III,13,26,2.8,,skill_tailoring\recipe_wearable_cloth_head_magus_cr_t3_common.csv
skill_tailoring,recipe_wearable_cloth_head_magus_cr_t4_common,Magus' Hat of Fractured Time IV,21,36,4.2,,skill_tailoring\recipe_wearable_cloth_head_magus_cr_t4_common.csv
skill_tailoring,recipe_wearable_cloth_head_magus_cr_t3_uncommon,Magus' Hat of Fractured Time III,15,29,4.2,,skill_tailoring\recipe_wearable_cloth_head_magus_cr_t3_uncommon.csv
skill_tailoring,recipe_wearable_cloth_head_magus_cr_t4_uncommon,Magus' Hat of Fractured Time IV,24,39,6.2,,skill_tailoring\recipe_wearable_cloth_head_magus_cr_t4_uncommon.csv
skill_tailoring,recipe_wearable_cloth_head_magus_cr_t3_rare,Magus' Hat of Fractured Time III,0,32,9.7,,skill_tailoring\recipe_wearable_cloth_head_magus_cr_t3_rare.csv
skill_tailoring,recipe_wearable_cloth_head_magus_cr_t4_rare,Magus' Hat of Fractured Time IV,0,42,14.4,,skill_tailoring\recipe_wearable_cloth_head_magus_cr_t4_rare.csv
skill_tailoring,recipe_wearable_cloth_chest_magus_a_t4_common,Magus' Robe of Concentration IV,18,32,3.7,,skill_tailoring\recipe_wearable_cloth_chest_magus_a_t4_common.csv
skill_tailoring,recipe_wearable_cloth_chest_magus_a_t3_uncommon,Magus' Robe of Concentration III,12,25,3.7,,skill_tailoring\recipe_wearable_cloth_chest_magus_a_t3_uncommon.csv
skill_tailoring,recipe_wearable_cloth_chest_magus_a_t4_uncommon,Magus' Robe of Concentration IV,20,35,5.5,,skill_tailoring\recipe_wearable_cloth_chest_magus_a_t4_uncommon.csv
skill_tailoring,recipe_wearable_cloth_chest_magus_a_t3_rare,Magus' Robe of Concentration III,0,28,8.6,,skill_tailoring\recipe_wearable_cloth_chest_magus_a_t3_rare.csv
skill_tailoring,recipe_wearable_cloth_chest_magus_a_t4_rare,Magus' Robe of Concentration IV,0,38,12.8,,skill_tailoring\recipe_wearable_cloth_chest_magus_a_t4_rare.csv
skill_tailoring,recipe_wearable_cloth_hands_pilgrim_0_t1_common,Pilgrim's Mitts,5,10,1.4,,skill_tailoring\recipe_wearable_cloth_hands_pilgrim_0_t1_common.csv
skill_tailoring,recipe_wearable_cloth_hands_pilgrim_0_t2_common,Pilgrim's Mitts II,8,18,2.0,,skill_tailoring\recipe_wearable_cloth_hands_pilgrim_0_t2_common.csv
skill_tailoring,recipe_wearable_cloth_hands_pilgrim_0_t3_common,Pilgrim's Mitts III,14,28,2.9,,skill_tailoring\recipe_wearable_cloth_hands_pilgrim_0_t3_common.csv
skill_tailoring,recipe_wearable_cloth_hands_pilgrim_0_t4_common,Pilgrim's Mitts IV,23,38,4.3,,skill_tailoring\recipe_wearable_cloth_hands_pilgrim_0_t4_common.csv
skill_tailoring,recipe_wearable_cloth_arms_pilgrim_0_t1_common,Pilgrim's Armbands,4,9,1.4,,skill_tailoring\recipe_wearable_cloth_arms_pilgrim_0_t1_common.csv
skill_tailoring,recipe_wearable_cloth_arms_pilgrim_0_t2_common,Pilgrim's Armbands II,7,17,1.9,,skill_tailoring\recipe_wearable_cloth_arms_pilgrim_0_t2_common.csv
skill_tailoring,recipe_wearable_cloth_arms_pilgrim_0_t3_common,Pilgrim's Armbands III,13,27,2.9,,skill_tailoring\recipe_wearable_cloth_arms_pilgrim_0_t3_common.csv
skill_tailoring,recipe_wearable_cloth_arms_pilgrim_0_t4_common,Pilgrim's Armbands IV,22,37,4.4,,skill_tailoring\recipe_wearable_cloth_arms_pilgrim_0_t4_common.csv
skill_weapon_smithing,recipe_wieldable_axe_2h_0_t1_common,Bronze Battleaxe,5,10,1.4,,skill_weapon_smithing\recipe_wieldable_axe_2h_0_t1_common.csv
skill_weapon_smithing,recipe_wieldable_axe_2h_0_t1_uncommon,Attuned Bronze Battleaxe,6,13,1.6,,skill_weapon_smithing\recipe_wieldable_axe_2h_0_t1_uncommon.csv
skill_weapon_smithing,recipe_wieldable_axe_2h_0_t2_common,Iron Battleaxe,9,20,2.2,,skill_weapon_smithing\recipe_wieldable_axe_2h_0_t2_common.csv
skill_weapon_smithing,recipe_wieldable_axe_2h_0_t2_rare,Warded Iron Battleaxe,0,26,7.4,,skill_weapon_smithing\recipe_wieldable_axe_2h_0_t2_rare.csv
skill_weapon_smithing,recipe_wieldable_axe_2h_0_t2_uncommon,Attuned Iron Battleaxe,10,23,3.2,,skill_weapon_smithing\recipe_wieldable_axe_2h_0_t2_uncommon.csv
skill_weapon_smithing,recipe_wieldable_axe_2h_0_t3_common,Wrought Iron Battleaxe,16,30,3.5,,skill_weapon_smithing\recipe_wieldable_axe_2h_0_t3_common.csv
skill_weapon_smithing,recipe_wieldable_axe_2h_0_t3_rare,Warded Wrought Iron Battleaxe,0,36,11.4,,skill_weapon_smithing\recipe_wieldable_axe_2h_0_t3_rare.csv
skill_weapon_smithing,recipe_wieldable_axe_2h_0_t3_uncommon,Attuned Wrought Iron Battleaxe,19,33,4.9,,skill_weapon_smithing\recipe_wieldable_axe_2h_0_t3_uncommon.csv
skill_weapon_smithing,recipe_wieldable_axe_2h_0_t4_common,Steel Battleaxe,25,40,5.1,,skill_weapon_smithing\recipe_wieldable_axe_2h_0_t4_common.csv
skill_weapon_smithing,recipe_wieldable_axe_2h_0_t4_rare,Warded Steel Battleaxe,0,46,16.8,,skill_weapon_smithing\recipe_wieldable_axe_2h_0_t4_rare.csv
skill_weapon_smithing,recipe_wieldable_axe_2h_0_t4_uncommon,Attuned Steel Battleaxe,28,43,7.2,,skill_weapon_smithing\recipe_wieldable_axe_2h_0_t4_uncommon.csv
skill_fletching,recipe_wieldable_bow_2h_0_t1_common,Coarsewood Bow,0,3,1.1,,skill_fletching\recipe_wieldable_bow_2h_0_t1_common.csv
skill_fletching,recipe_wieldable_bow_2h_0_t1_uncommon,Fine Coarsewood Bow,3,6,1.2,,skill_fletching\recipe_wieldable_bow_2h_0_t1_uncommon.csv
skill_fletching,recipe_wieldable_bow_2h_0_t2_common,Longbow,6,13,1.6,,skill_fletching\recipe_wieldable_bow_2h_0_t2_common.csv
